,name,rating,review_count,latitude,longitude,categories,location,city_bikes_ll
21605,La Royaltine,5.0,1,48.80148,2.27832,"Bakeries, Chocolatiers & Shops",110 rue Pierre Brossolette,"48.793824988636516,2.2731140430551027"
21608,Big Boss,4.5,3,48.7912968,2.2662389,"Pizza, Italian",89 Avenue Gén de Gaulle,"48.793824988636516,2.2731140430551027"
21610,La Peppa Bella,4.0,1,48.8010722,2.2843092,Italian,51 avenue Verdun,"48.793824988636516,2.2731140430551027"
21612,Piret Manuel,5.0,1,48.79123,2.26127,Bakeries,79 Rue Porte De Trivaux,"48.793824988636516,2.2731140430551027"
21620,La Cavée,3.0,1,48.7890200414625,2.26068694978124,"Brasseries, French",183 ave du Général de Gaulle,"48.793824988636516,2.2731140430551027"
21622,Fun Pizza,1.0,1,48.791141499999995,2.2608900000000003,Pizza,79 rue de la Porte Trivaux,"48.793824988636516,2.2731140430551027"
21635,Le Valverde,4.0,4,48.832982799999996,2.4003191000000004,"Pubs, Portuguese",43 Boulevard Poniatowski,"48.832934193699835,2.402636749399156"
21642,Chez Long,3.5,3,48.835409999999996,2.40176,"Vietnamese, International, Halal",57 ave du Général Michel Bizot,"48.832934193699835,2.402636749399156"
21761,Le Relais du Parc,4.0,11,48.867154,2.285715,French,57 avenue Raymond Poincaré,"48.865804746474,2.2829206287861"
21861,Palais Céleste,4.5,4,48.8338995,2.2333244,"Chinese, Thai",129 rue Silly,"48.83219045374266,2.2340199351310734"
21890,Hôtel du Printemps,4.0,6,48.84418,2.40072,"Hotels, Breakfast & Brunch",80 bd de Picpus,"48.845127728278,2.4015686296482"
21895,Bistrattoria Nonna Rita,5.0,5,48.845298799999995,2.4028598999999997,"Pizza, Italian, Specialty Food",4 rue Marsoulan,"48.845127728278,2.4015686296482"
21897,Da Pippo,3.5,20,48.845096999999996,2.403046,Italian,47 avenue de Saint-Mandé,"48.845127728278,2.4015686296482"
21901,Boa Wong,5.0,3,48.84536,2.40236,Asian Fusion,68 boulevard de Picpus,"48.845127728278,2.4015686296482"
21917,Les Foudres,3.0,38,48.865201,2.394745,Bistros,4 place Martin Nadaud,"48.86521763101122,2.39365965127945"
21969,Saveur Maison,5.0,1,48.8597521,2.4034356,French,108 rue de Bagnolet,"48.85973,2.40334"
21971,Mama Shelter - Restaurant-Bar-Pizzeria,3.0,3,48.85964,2.40286,"Pizza, Bars, French",109 rue de Bagnolet,"48.85973,2.40334"
22048,L'Antre Divin,5.0,1,48.821523597706204,2.2859079263226296,"Delicatessen, Bistros",6 rue Louis Blanc,"48.821707715257055,2.2853431485432423"
22049,Siam Square,5.0,1,48.82199,2.28494,Thai,2 place du Maréchal de Lattre de Tassigny,"48.821707715257055,2.2853431485432423"
22057,Relais de Vanves,2.0,3,48.8220283,2.2848898999999996,"French, Bars",2 Place maréchal de lattre de tassigny,"48.821707715257055,2.2853431485432423"
22058,Au Tout Va Mieux,3.5,2,48.820029999999996,2.28566,French,7 Rue République,"48.821707715257055,2.2853431485432423"
22119,Le Drapeau,3.0,16,48.84483,2.4359900000000003,"Bars, Brasseries, Tobacco Shops",18 ave Paris,"48.84423193255657,2.439209537709179"
22121,Englitalia,4.5,3,48.844724400000004,2.438535,Italian,2 avenue de Paris,"48.84423193255657,2.439209537709179"
22127,boulangerie huet,5.0,2,48.9009375,2.2603365,Bakeries,41 boulevard de verdun,"48.900504,2.261173"
22128,Le Brantome en Périgord,4.0,20,48.89459,2.2492,Restaurants,8 Place Charras,"48.900504,2.261173"
22130,Restaurant Pause,5.0,1,48.9006,2.25929,"Fast Food, Salad",34 Patio Reflets,"48.900504,2.261173"
22131,le royal courbevoie,3.5,2,48.900552000000005,2.25929,Chinese,155 boulevard de verdun,"48.900504,2.261173"
22135,San Giovanni,5.0,1,48.90074,2.26045,"Pizza, Italian",61 boulevard de Verdun,"48.900504,2.261173"
22137,Les Comptoirs Casino,3.0,1,48.895908399999996,2.2564599999999997,,Centre Commercial Auchan Les Quatre Temps Place des Terrasses,"48.900504,2.261173"
22138,Hayaci,2.5,2,48.899879999999996,2.2613,"Japanese, Sushi Bars",60 boulevard de Verdun,"48.900504,2.261173"
22139,Lassani,3.5,3,48.89843,2.26471,"Indian, Pakistani",121 boulevard Saint-Denis,"48.900504,2.261173"
22142,Le Bistrot de l'Echanson,4.5,5,48.894738000000004,2.2495700000000003,"French, Bistros",18 rue Baudin,"48.900504,2.261173"
22144,Le Bistrot du Parc,3.5,15,48.843424437276,2.2457726455017,"Brasseries, Bistros, French",62 rue du Château,"48.843252536286684,2.245987951755524"
22148,Le Parc,3.0,10,48.84335,2.24567,French,62 rue du Château,"48.843252536286684,2.245987951755524"
22162,Restaurant Roland-Garros,4.0,9,48.847398,2.251075,"French, Breakfast & Brunch",2 Avenue Gordon bennett,"48.843252536286684,2.245987951755524"
22181,L'Evasion,4.0,13,48.875392100000006,2.3192351,French,7 place St Augustin,"48.8762009747008,2.319786250591278"
22201,Le Temps des Olivades,4.0,6,48.825818100000006,2.3494382999999996,French,192 Rue De Tolbiac,"48.8255961335041,2.350204177200794"
22212,L'Argument,3.5,9,48.839355668216896,2.29157772326793,Brasseries,121 rue de la Convention,"48.83923319241899,2.2915197908878326"
22219,Les Trois Garçons,4.0,22,48.84118,2.29126,Brasseries,165 Rue Javel,"48.83923319241899,2.2915197908878326"
22234,Barthelemy,4.5,2,48.83265,2.24873,"French, Wine Bars, Cocktail Bars",61 boulevard de la République,"48.832681,2.250257"
22242,Mise en Saine,3.0,5,48.832240000000006,2.25237,"Asian Fusion, Vietnamese, Thai",37 boulevard République,"48.832681,2.250257"
22260,Un Igloo dans la Ville,3.5,11,48.8332148,2.3745494,Ice Cream & Frozen Yogurt,128-162 avenue de France,"48.83258651335057,2.371211388119954"
22293,Dima,4.5,2,48.89063,2.37606,Lebanese,6 rue Mathis,"48.8906429898976,2.3762554675340652"
22316,Le Netter,4.0,3,48.847064700000004,2.4064463,"French, Cafes",82 cours de Vincennes,"48.847796779935,2.4061721563339"
22345,New Daikichi,3.5,2,48.7822021,2.3169814,Restaurants,3 Rue Bièvre,"48.782414428747316,2.3166695237159733"
22356,Nakata,4.0,7,48.7752984,2.3139046000000003,Japanese,153 ave Gén Leclerc,"48.782414428747316,2.3166695237159733"
22357,Justexquis,2.0,1,48.780486572351506,2.31407165032836,"Tea Rooms, Bakeries",65 bd du Maréchal Joffre,"48.782414428747316,2.3166695237159733"
22360,Medirest,2.0,1,48.77987,2.3166537,Restaurants,5 Rue Ravon,"48.782414428747316,2.3166695237159733"
22361,Aux Saveurs de l'Inde,2.0,1,48.77685,2.3218099999999997,"Indian, Halal",39 avenue Galois,"48.782414428747316,2.3166695237159733"
22372,Samouraï,4.0,7,48.82098,2.3708400000000003,Japanese,42 avenue Porte d'ivry,"48.82010494991975,2.3725583776831627"
22396,Chez Delphine,5.0,7,48.8772257556351,2.33733181919955,French,48 rue Saint-Georges,"48.876383969379,2.335356677933531"
22422,La Halte du Sacré Coeur,4.0,17,48.88942,2.34422,"French, Brasseries, Cafes",45 Rue Custine,"48.8899944409612,2.342529706656933"
22473,Chez Moustache,4.0,1,48.823961100000005,2.4099272999999997,"Real Estate, Pubs",angle rue de Valmy et rue de Paris,"48.82548157443457,2.4098803102970128"
22491,Le Murmure,3.5,50,48.841095382861994,2.2875948527027004,French,108 rue de la Convention,"48.841249336041045,2.288386600849503"
22553,Le Shambala,5.0,1,48.843337797574996,2.30253553619026,Himalayan/Nepalese,77 rue Cambronne,"48.843277330035214,2.30230766886348"
22673,Asia Room,3.0,4,48.8100911,2.3272287,Pan Asian,1 place Vache Noire,"48.81040517059777,2.327060401439667"
22674,La Croissanterie,3.0,1,48.809870000000004,2.32668,Bakeries,Place De La Vache Noire,"48.81040517059777,2.327060401439667"
22679,Mezzo Di Pasta,2.5,2,48.81025,2.32694,Italian,Centre Commercial La Vache Noire,"48.81040517059777,2.327060401439667"
22698,Le Brasier,3.5,28,48.879346000000005,2.291969,French,58 avenue des Ternes,"48.8791964,2.2915403"
22701,L'Ecluse,3.5,29,48.877223,2.292048,"Wine Bars, French",1 rue d'Armaillé,"48.8791964,2.2915403"
22714,L'Ambre d'Or,4.0,4,48.842659000000005,2.4175715,"Restaurants, Specialty Food",44 Avenue Gén de Gaulle,"48.84354203133597,2.418427169322968"
22718,La Fromagette,4.5,2,48.84405320644421,2.4174090635778196,French,21 ave du General De Gaulle,"48.84354203133597,2.418427169322968"
22762,Shan Goût,4.5,21,48.8469203060227,2.37739071249962,Chinese,22 rue Hector Malot,"48.84693552991762,2.3770876228809357"
22813,C'est Mon Plaisir,3.5,14,48.831267,2.3199330000000002,French,53 rue Didot,"48.83088717455243,2.318882101207347"
22841,Sushi Gourmet,4.0,22,48.852990026461,2.2755148781641,"Japanese, Sushi Bars",1 rue de l'Assomption,"48.85264791461651,2.2758664190769196"
22857,Chez Elle,3.0,6,48.8746109,2.4035699,"Tapas/Small Plates, Bistros, Tapas Bars",3 rue des Tourelles,"48.875337902264,2.4059921130538"
22865,Saveur d'Asie,2.0,2,48.7942284846772,2.3363351735413302,Pan Asian,14 rue Guichard,"48.793855,2.336637"
22882,Le Passiflore,4.0,1,48.80169,2.33196,Restaurants,2 rue Cauchy,"48.793855,2.336637"
22904,Diwan,4.0,2,48.80498970000001,2.3641401,Restaurants,49 Avenue Paris,"48.805342480621576,2.363983690738678"
22917,Oriental Feeling,2.5,3,48.804013399999995,2.3644215,Restaurants,75 Avenue Paris,"48.805342480621576,2.363983690738678"
22921,El Marsa,5.0,1,48.8084957744259,2.37417113437708,"Moroccan, Seafood",141 avenue de Verdun,"48.805342480621576,2.363983690738678"
22940,Yann Chantrelle,4.0,6,48.844945200000005,2.4056398999999997,Bakeries,57 ave Doct Arnold Netter,"48.83607420090204,2.4189166724681854"
22961,A la Biche au Bois,4.0,152,48.84803,2.371105,French,45 avenue Ledru Rollin,"48.846192642574,2.3703800886869"
22962,Le Quincy,3.5,31,48.84706,2.36987,French,28 Avenue Ledru Rollin,"48.846192642574,2.3703800886869"
23057,De Clercq,4.5,4,48.8266487,2.365,"Friterie, Belgian, Fast Food",103 rue de Tolbiac,"48.826764665199,2.3650860786438"
23083,Le Coussin du Bengale,4.5,3,48.9022239,2.2683232999999996,Indian,10 Rue Villebois Mareuil,"48.901616564286975,2.269354350864887"
23085,Kyo Sushi,4.0,5,48.90303970000001,2.2695685,"Japanese, Sushi Bars",45 boulevard Georges Clemenceau,"48.901616564286975,2.269354350864887"
23088,Le Valerianne,3.5,9,48.9023314,2.2677069,French,32 Rue Franklin,"48.901616564286975,2.269354350864887"
23089,boulangerie Gendra Laurent,5.0,1,48.9027,2.26858,Bakeries,36 Rue Edith Cavell,"48.901616564286975,2.269354350864887"
23095,Le Saint-Charles,2.0,1,48.902287,2.26823,"French, Fondue",104 rue Armand Silvestre,"48.901616564286975,2.269354350864887"
23097,Capezzone de Ioannon Fabrice,4.5,3,48.90425,2.26838,Bakeries,10 ave de la Liberté,"48.901616564286975,2.269354350864887"
23098,Secret Republic,3.0,4,48.9014,2.2659,Restaurants,71 rue Armand Silvestre,"48.901616564286975,2.269354350864887"
23102,Washi,4.0,1,48.902417914438296,2.26868614554405,"Japanese, Food Delivery Services",25 rue Edith Cavell,"48.901616564286975,2.269354350864887"
23117,Le Co2,4.0,2,48.8476,2.43795,French,2 rue de l'Eglise,"48.84827609706963,2.4398955702781677"
23122,Crêperie l'Armorique,3.5,10,48.846269899999996,2.43815,Creperies,19 rue Raymond du Temple,"48.84827609706963,2.4398955702781677"
23140,Chez Farhat,4.5,11,48.83634,2.3224,Lebanese,8/10 rue Raymond Losserand,"48.837925263898,2.3225428909063"
23190,Fichon,4.5,7,48.89098,2.3449399,"Wine Bars, Seafood",98 rue Marcadet,"48.890875,2.3449019"
23216,Huîtrerie Garnier,4.5,5,48.8507208,2.2672306,"French, Seafood",117 avenue Mozart,"48.84986918764119,2.268257387525699"
23305,Brasserie du Château,3.0,10,48.875188,2.168863,Brasseries,193 Avenue Napoléon Bonaparte,"48.87555620763429,2.1655967831611638"
23306,Musee National des Chateaux de Malmaison et Bois Preau,4.5,3,48.870903000000006,2.166774,Museums,15 Château de la Malmaison,"48.87555620763429,2.1655967831611638"
23307,Parc de Bois-Préau,4.5,3,48.8727946098008,2.1714633628511297,Parks,1 avenue de l'Impératrice-Joséphine,"48.87555620763429,2.1655967831611638"
23310,Les Terrasses du Relais,4.0,1,48.880246,2.162976,French,93 bd Franklin Roosevelt,"48.87555620763429,2.1655967831611638"
23313,La Crêp',4.5,2,48.87534,2.17797,Creperies,44 rue Jean le Coz,"48.87555620763429,2.1655967831611638"
23314,Le Musée Fournaise,3.5,3,49.0034218,2.0915401,Museums,Ile des impressionnistes,"48.87555620763429,2.1655967831611638"
23315,Golf de Rueil-Malmaison,3.0,1,48.8769908,2.1617786,Golf,25 Boulevard Marcel Pourtout,"48.87555620763429,2.1655967831611638"
23317,Long Island,3.0,1,48.86837,2.15278,American (Traditional),2 av Napoléon Bonaparte,"48.87555620763429,2.1655967831611638"
23318,Casa 28,3.5,3,48.8755571,2.1788742,"Hotels, Italian",28 Rue Jean Le Coz,"48.87555620763429,2.1655967831611638"
23319,Les Terrasses de l'Impératrice,2.0,1,48.882767,2.17693,Modern European,25 bd Marcel-Pourtout,"48.87555620763429,2.1655967831611638"
23320,Chateau De Croissy Sur Seine,3.5,2,48.8776,2.15232,"Museums, Golf, Landmarks & Historical Buildings",12 grande rue,"48.87555620763429,2.1655967831611638"
23393,Vitalis,4.5,6,48.83653262838921,2.23663874294807,"Salad, Soup, Sandwiches",113 rue de Billancourt,"48.838311,2.234077"
23414,Café New York,4.5,19,48.86418,2.29965,French,6 avenue de New York,"48.8652359,2.3002513"
23420,6 New York,4.0,55,48.86418,2.29965,French,6 avenue de New York,"48.8652359,2.3002513"
23430,Les Ombres,3.5,238,48.861779999999996,2.29868,"French, Modern European",27 quai Branly,"48.860897797941,2.295599598447"
23449,Filippo,4.0,3,48.855115999999995,2.508421,"French, Italian, Seafood",6 Boulevard de Chanzy,"48.86286468896063,2.495676465332508"
23453,Antunes Patrick,4.0,1,48.86225,2.50521,Restaurants,40 Avenue Mar Foch,"48.86286468896063,2.495676465332508"
23457,boulangerie patisserie,5.0,1,48.8570099,2.5056800999999997,Bakeries,78 av du président roosevelt,"48.86286468896063,2.495676465332508"
23477,Pays des Neiges,4.5,3,48.89213,2.32285,"Himalayan/Nepalese, Chinese",31 rue Guy Môquet,"48.89213559044868,2.32321947813034"
23510,La Belle Vita,1.0,1,48.820728243822,2.4138455549498103,Pizza,71 rue de Paris,"48.82189236575831,2.413003742694855"
23529,Casa Botticelli,4.0,15,48.856159999999996,2.39473,Italian,142 Boulevard Charonne,"48.85607741505607,2.394869327545166"
23553,L'Archipel,4.5,3,48.849401,2.4346490000000003,International,35 Rue de Montreuil,"48.85026349463687,2.4345204234123234"
23564,Indien Tandoori Masal,4.0,2,48.86827,2.4182900000000003,Indian,8 rue Raoul Berton,"48.868421318555,2.4179587885737"
23568,Le Terroir,5.0,1,48.86871,2.4177,Restaurants,49 Rue François Mitterrand,"48.868421318555,2.4179587885737"
23578,L'ambassadeur,3.0,2,48.868377,2.41898,Restaurants,42 Rue sadi carnot,"48.868421318555,2.4179587885737"
23579,Le Parvis de Bagnolet,3.0,1,48.867622999999995,2.4154259999999996,"French, Bars",27 Rue Adelaïde Lahaye,"48.868421318555,2.4179587885737"
23641,Guo Min,3.5,10,48.872978,2.380025,"Vietnamese, Thai, Cantonese",39 rue Belleville,"48.87302160156,2.3799109831452"
23650,Cok Ming,3.5,8,48.87295,2.38003,Chinese,39 rue Belleville,"48.87302160156,2.3799109831452"
23651,Wenzhou,3.5,27,48.872640000000004,2.37932,Chinese,24 rue de Belleville,"48.87302160156,2.3799109831452"
23657,Le Pacifique,3.5,44,48.873114,2.379684,Chinese,35 rue de Belleville,"48.87302160156,2.3799109831452"
23660,Guo Xin,4.0,43,48.873117,2.380785,"Chinese, Italian",47 rue Belleville,"48.87302160156,2.3799109831452"
23693,Histoire de,4.0,12,48.86585,2.38194,"Restaurants, Bars",11 rue Crespin du Gast,"48.866617658681,2.3830134404158"
23698,Gossima Ping Pong Bar,3.5,23,48.8648933,2.3827751,"Cocktail Bars, Pubs",4 rue Victor Gelez,"48.866617658681,2.3830134404158"
23699,Mizmiz,4.0,10,48.8667,2.3799900000000003,"Bars, Moroccan",6 rue Moret,"48.866617658681,2.3830134404158"
23789,Restaurant du Centre Equestre Bayard de Vincennes,1.0,1,48.837077,2.431589,"Brasseries, Bistros",Ave du Polygone,"48.83544491617421,2.431421081436563"
23797,Au Régal Couscous,2.5,6,48.829364700000006,2.4265406,Moroccan,16 cours de Vincennes,"48.83544491617421,2.431421081436563"
23867,Bomunsa,4.0,5,48.815651,2.310099,"Food Delivery Services, Japanese, Korean",95 avenue Verdier,"48.813736445585235,2.3069277405738835"
23877,Mitaka,4.0,4,48.8163357,2.3063472000000003,Japanese,143 Avenue Pierre Brossolette,"48.813736445585235,2.3069277405738835"
23879,Infinity Sushi,4.0,2,48.81542,2.3100400000000003,Sushi Bars,81 ave Jean Jaures,"48.813736445585235,2.3069277405738835"
23910,Sea Bar,1.0,1,48.81525,2.31746,Seafood,92 avenue de la République,"48.81540376627718,2.3173937201499943"
23917,Gus,3.0,1,48.8148528994945,2.31720211427175,"French, Burgers",98 avenue de la République,"48.81540376627718,2.3173937201499943"
23918,Une Affaire de Gout,4.0,5,48.81397,2.31648,Restaurants,35 rue Perier,"48.81540376627718,2.3173937201499943"
23919,Péchés Mignons,3.5,14,48.8140717,2.3167601,"Bakeries, Patisserie/Cake Shop",112 ave de la République,"48.81540376627718,2.3173937201499943"
23972,Romantica,3.5,9,48.8844299,2.27806,Italian,34 rue Perronet,"48.88758225888669,2.2783890366554265"
23986,La Maison du Bonheur,4.0,13,48.8415,2.30795,Chinese,33 Rue Volontaires,"48.84132050184004,2.30808901725357"
23994,Cevicheria Punchy,5.0,2,48.84099204955071,2.30814442530698,"Seafood, Peruvian, Latin American",32 rue des Volontaires,"48.84132050184004,2.30808901725357"
24000,Chez Marc,4.0,9,48.84274,2.3069599999999997,Lebanese,12 rue Volontaires,"48.84132050184004,2.30808901725357"
24010,Desgranges,4.0,12,48.85839,2.2837,Bakeries,6 rue Passy,"48.8584893,2.2839655"
24040,African Kitchen,4.0,15,48.8644027405341,2.3781092646856896,African,92 rue Saint-Maur,"48.86382517434147,2.38090637715497"
24072,Massawa,4.0,30,48.881434999999996,2.36298,"African, Ethiopian, Vegetarian",22 rue du Château Landon,"48.88203018259946,2.3635615780949593"
24133,Verana,5.0,3,48.878597,2.1825881000000003,Restaurants,26 rue Doct Zamenhof,"48.878194,2.181724"
24134,Le Ganesha,5.0,1,48.8785488797489,2.18243535608053,Indian,28 rue du Dr Zamenhof,"48.878194,2.181724"
24136,Café de la Place,4.0,4,48.879509999999996,2.18391,Restaurants,21 Place Arts,"48.878194,2.181724"
24137,Le Tir Bouchon,4.0,2,48.878040000000006,2.18349,Restaurants,39 Rue Du Gué,"48.878194,2.181724"
24156,Le Divin Berbère,4.0,7,48.8408628,2.3134195,Arabic,57 rue Falguière,"48.84040040365445,2.313117867297474"
24216,Monte Cassino,3.5,40,48.83222,2.35472,"Italian, Pizza",76 avenue des Gobelins,"48.831908520394,2.3546943448098"
24246,Dip Tandoori,3.5,18,48.83939,2.3607,Indian,5 bd Saint Marcel,"48.83950442458303,2.360989417022932"
24294,Best Food Corner,3.0,1,48.855509999999995,2.40509,"Chicken Shop, Sandwiches, Burgers",103 rue des Pyrénées,"48.855425770695085,2.4051643162965775"
24311,Le Saint André,4.0,24,48.852915810913,2.3426515103981,Brasseries,2 rue Danton,"48.85288617388103,2.3426544293761253"
24339,Les Pirates,4.5,20,48.8654975891113,2.37663197517395,Cocktail Bars,88 rue Oberkampf,"48.86418586145509,2.378317415714264"
24373,Chez Tran,4.5,3,48.82855,2.3527,"Vietnamese, Chinese",22 rue du Moulin des Prés,"48.828657346203,2.353020646317"
24379,Le Feu de Mars,4.0,10,48.82772,2.3532599999999997,Japanese,41 rue Vandrezanne,"48.828657346203,2.353020646317"
24384,Le Café des Arts,2.5,8,48.84033970000001,2.2284200000000003,French,7 ront point Rhin et Danube,"48.840452820991764,2.2280225157737736"
24390,Wakayama,4.0,4,48.84126,2.22825,Japanese,6 rue du Port,"48.840452820991764,2.2280225157737736"
24396,Osu,4.0,1,48.8418083,2.23015,Japanese,137-143 ave Jean Baptiste Clément,"48.840452820991764,2.2280225157737736"
24415,Dragon Wok,4.0,4,48.8913689,2.3781098999999997,Wok,108 ave de Flandres,"48.89260159189023,2.3790915682911873"
24417,Boulangerie Pauline,4.5,5,48.890831,2.3782899,Bakeries,36 rue de Joinville,"48.89260159189023,2.3790915682911873"
24426,donatello,3.5,9,48.8303172,2.2454575,"Pizza, Italian",229 boulevard jean jaures,"48.828753141436465,2.245911467014621"
24427,Le 5,4.0,9,48.82947,2.2473099999999997,French,5 rue Molière,"48.828753141436465,2.245911467014621"
24489,La Kahina,5.0,1,48.89386,2.3732900000000003,"Moroccan, Mediterranean",243 rue Crimée,"48.894104140316266,2.372946088467279"
24529,Chez Victor,4.0,8,48.84426,2.40547,"French, Kosher, Butcher",53 avenue du Docteur Arnold Netter,"48.84462585769668,2.404946386814118"
24548,Le Sawadi,3.5,12,48.90082508,2.30387002,Thai,83 rue de Paris,"48.89925982394349,2.3042294383049016"
24550,Le Galichon,3.5,12,48.90067,2.30756,Creperies,93 Rue Henri Barbusse,"48.89925982394349,2.3042294383049016"
24552,Beirutos,5.0,1,48.89837,2.30218,Lebanese,19 rue Henri Barbusse,"48.89925982394349,2.3042294383049016"
24553,Elisa Café,4.0,1,48.9005394,2.3042700000000003,Cafes,70 rue de Paris,"48.89925982394349,2.3042294383049016"
24554,Le Safran,3.5,10,48.900242128565,2.3064587801627,French,81 rue Henri Barbusse,"48.89925982394349,2.3042294383049016"
24555,L’Atelier Cru,5.0,1,48.89848,2.30733,French,27 boulevard Jean Jaurès,"48.89925982394349,2.3042294383049016"
24556,Au Plaisir des Pates,5.0,1,48.9000183,2.3046929,Fast Food,67 rue Paris,"48.89925982394349,2.3042294383049016"
24557,Bulle,5.0,1,48.90003,2.3062,French,79 Rue Henri Barbusse,"48.89925982394349,2.3042294383049016"
24559,Spicy World,2.5,4,48.89998,2.30592,Indian,109 rue Henri Barbusse,"48.89925982394349,2.3042294383049016"
24575,Jardin des Pâtes,4.0,99,48.843720000000005,2.35442,"Italian, French",4 rue Lacépède,"48.8437035476636,2.354651279747486"
24600,Atlas Couscous,4.0,4,48.829453,2.317609,"Food Delivery Services, Moroccan",81 rue Didot,"48.82953336292279,2.318179272115231"
24666,Le Rallye,3.5,3,48.9061,2.26885,"Bars, Cafes, Brasseries",1 rue Madiraa,"48.90717373809284,2.2695400938391685"
24667,Restaurant du Bonheur,2.5,6,48.906068299999994,2.2691835,Chinese,2 rue Madiraa,"48.90717373809284,2.2695400938391685"
24673,La Galice,5.0,1,48.9047280054218,2.2692564502358397,"Delicatessen, Tapas Bars",48 avenue Pasteur,"48.90717373809284,2.2695400938391685"
24675,Philippe Royer,4.5,2,48.90416679999999,2.269498,Butcher,44 Avenue Pasteur,"48.90717373809284,2.2695400938391685"
24677,Le Jardin de Shanghai,4.0,1,48.9039917,2.2683101000000003,Chinese,4 avenue de la Liberté,"48.90717373809284,2.2695400938391685"
24679,shinobi,3.5,10,48.912402,2.2723091,Japanese,30-32 rue des bourguignons,"48.90717373809284,2.2695400938391685"
24680,Bleu'T,2.5,12,48.914011545567504,2.2723799047665696,"French, Lounges",12 place Gabriel Péri,"48.90717373809284,2.2695400938391685"
24729,Pizza Presto,5.0,1,48.77953,2.3388299999999997,Pizza,7 Rue Dispan,"48.78695280952244,2.3518594354391094"
24741,Corner 42,5.0,1,48.81460560000001,2.3838657000000003,Restaurants,42 Avenue R,"48.815783497876815,2.383259721100331"
24742,Andiamo Food,4.0,1,48.816342299999995,2.3823239,"Pizza, Food Delivery Services, Italian",96 Avenue Danielle Casanova,"48.815783497876815,2.383259721100331"
24748,Pak Kashmir,3.5,4,48.81288,2.38598,"Indian, Pakistani",79 avenue Danielle Casanova,"48.815783497876815,2.383259721100331"
24804,Aux Anysetiers du Roy,4.0,47,48.8523799,2.35489,French,61 rue Saint-Louis en l'ile,"48.85097433194032,2.356307208538055"
24805,Sorza,4.0,59,48.852129999999995,2.3555799,Italian,51 rue Saint Louis en l'Ile,"48.85097433194032,2.356307208538055"
24820,Comme Chez Soi,4.0,1,48.81345,2.42129,"Burgers, French, Steakhouses",48 bis avenue du Général de Gaulle,"48.81488859822486,2.4224362157778994"
24826,Hôtel Le Grand Albert 1er,1.0,1,48.8135295,2.4208469,"Restaurants, Hotels",5 Avenue Gén de Gaulle,"48.81488859822486,2.4224362157778994"
24830,Restaurant Le Tokyo,2.0,4,48.8150215,2.41925,Japanese,9 Rue Eugène Renault,"48.81488859822486,2.4224362157778994"
24844,Eggette,4.5,3,48.900490000000005,2.31567,"Creperies, Waffles",76 boulevard Victor Hugo,"48.9018492,2.3172724"
24867,Phonogalerie,5.0,1,48.775249,2.3539689999999998,Museums,10 Rue de l'allier,"48.78363092456589,2.366935946761926"
24909,Grande Arche de la Défense,4.0,57,48.892697,2.235979,Landmarks & Historical Buildings,1 parvis de la Défense,"48.89790972494496,2.2383723043644914"
24911,Sushi Tokyo,3.5,9,48.897816999999996,2.235977,"Japanese, Sushi Bars",10 bis rue des Lilas d'Espagne,"48.89790972494496,2.2383723043644914"
24914,Marcus,4.0,1,48.899440000000006,2.23853,"French, Burgers",104 avenue de l'Arche,"48.89790972494496,2.2383723043644914"
24915,La Table des Artistes,3.0,5,48.8969,2.23952,French,1 Rue Alexis Séon,"48.89790972494496,2.2383723043644914"
24918,Toast and Pizz',3.5,4,48.896423,2.237209,"Italian, Pizza",1 allée de l'Arche,"48.89790972494496,2.2383723043644914"
24920,Cojean CNIT,4.0,10,48.891839399999995,2.2401662,"Salad, Soup, Sandwiches",2 place de la Défense,"48.89790972494496,2.2383723043644914"
24921,Faubourg de l'Arche,4.0,1,48.896812,2.240136,Bakeries,47 boulevard de la Mission Marchand,"48.89790972494496,2.2383723043644914"
24922,L Olivio,4.0,1,48.89942,2.2384,Restaurants,104 Avenue Arche,"48.89790972494496,2.2383723043644914"
24923,PasTaPaPa,2.5,7,48.895708,2.238338,Italian,22 Allée de l'Arche,"48.89790972494496,2.2383723043644914"
24924,Lotus d'Or,4.5,4,48.8112578,2.1916008999999996,Chinese,1144 Avenue Roger Salengro,"48.812657470558754,2.1921751275658607"
24926,San Marco,4.0,1,48.81215,2.1911099999999997,Pizza,1764 ave Roger Salengro,"48.812657470558754,2.1921751275658607"
24929,Parc de la Mairie de Chaville,5.0,1,48.8093784,2.1887355,Parks,1456 ave Roger Salengro,"48.812657470558754,2.1921751275658607"
24930,Bistrot de Chaville,4.0,2,48.80961657,2.18926325,"Brasseries, Bistros",1410 ave Roger Salengro,"48.812657470558754,2.1921751275658607"
24931,Yamada 8,3.5,2,48.815979,2.19414,Japanese,585 ave Roger Salengro,"48.812657470558754,2.1921751275658607"
24932,Olivier le Boulanger,5.0,1,48.809155,2.188013,Bakeries,1520 avenue Roger Salengro,"48.812657470558754,2.1921751275658607"
24934,Kim Yang,5.0,1,48.816408,2.1944809,Restaurants,536 Avenue Roger Salengro,"48.812657470558754,2.1921751275658607"
24935,Soirée Angkor,4.0,1,48.8075425,2.1860906000000004,Pan Asian,1748 Avenue Roger Salengro,"48.812657470558754,2.1921751275658607"
24936,Bistro de la Pointe,4.0,1,48.8055533741786,2.18446742964271,Brasseries,2237 ave Roger Salengro,"48.812657470558754,2.1921751275658607"
