,name_x,rating,review_count,latitude_x,longitude_x,categories,location,city_bikes_ll,latitude_y,longitude_y,name_y,free_bikes,empty_slots,extra.uid,Total_slots,Station_usage_percentage
3076,Amor Y Pan,4.0,4,48.8523133,2.4279393,"Bars, Latin American",80 rue François Arago,"48.85273792380526,2.429966032505036",48.85273792380526,2.429966032505036,Gambetta - Michelet,21,12,31018,33,36.36363636363637
3077,La Table à Jaja,3.0,7,48.85301,2.4248,French,63 rue Barbès,"48.85273792380526,2.429966032505036",48.85273792380526,2.429966032505036,Gambetta - Michelet,21,12,31018,33,36.36363636363637
3078,Waco,4.0,5,48.802324,2.443364,"Food Delivery Services, Japanese",27 Cours des Juillottes,"48.8043072,2.4437362",48.804307200000004,2.4437362,Les Juilliottes,15,6,47002,21,28.57142857142857
3079,Chez Michel,3.0,1,48.8057074,2.4409092999999995,Restaurants,82 Avenue Gén Leclerc,"48.8043072,2.4437362",48.804307200000004,2.4437362,Les Juilliottes,15,6,47002,21,28.57142857142857
3080,Pizza Yomi,5.0,4,48.796349,2.448989,"Pizza, Italian",Avenue Gén de Gaulle,"48.8043072,2.4437362",48.804307200000004,2.4437362,Les Juilliottes,15,6,47002,21,28.57142857142857
3081,Le Coin du Pain,4.0,1,48.79562,2.44871,"Bakeries, Salad, Sandwiches",Centre Cial de l'Echat,"48.8043072,2.4437362",48.804307200000004,2.4437362,Les Juilliottes,15,6,47002,21,28.57142857142857
3082,Le Margys,4.0,1,48.79713,2.4571,Restaurants,30 avenue Mar de Lattre de Tassigny,"48.8043072,2.4437362",48.804307200000004,2.4437362,Les Juilliottes,15,6,47002,21,28.57142857142857
3083,Echo,5.0,8,48.86827,2.34851,Breakfast & Brunch,95 rue d'Aboukir,"48.868997,2.346925",48.868997,2.346925,Jeûneurs - Mulhouse,9,19,2110,28,67.85714285714286
3084,Delaville,3.5,120,48.87043,2.34907,"French, Cocktail Bars",34 boulevard Bonne Nouvelle,"48.868997,2.346925",48.868997,2.346925,Jeûneurs - Mulhouse,9,19,2110,28,67.85714285714286
3085,Hôtel Costes,3.5,309,48.86675,2.32798,"Hotels, Bars, French",239 rue Saint-Honoré,"48.86826649822326,2.3304839059710503",48.86826649822326,2.3304839059710503,Danielle Casanova - Place Vendôme,3,34,1022,37,91.8918918918919
3086,Le Castiglione,3.5,80,48.866408025259,2.3287296025404,French,235 rue Saint Honoré,"48.86826649822326,2.3304839059710503",48.86826649822326,2.3304839059710503,Danielle Casanova - Place Vendôme,3,34,1022,37,91.8918918918919
3087,Vivre,5.0,10,48.86922,2.33446,French,3 rue de la Michodière,"48.86826649822326,2.3304839059710503",48.86826649822326,2.3304839059710503,Danielle Casanova - Place Vendôme,3,34,1022,37,91.8918918918919
3088,Pur' - Jean-François Rouquette,4.0,38,48.8688087,2.33058,French,5 rue de la Paix,"48.86826649822326,2.3304839059710503",48.86826649822326,2.3304839059710503,Danielle Casanova - Place Vendôme,3,34,1022,37,91.8918918918919
3089,Tierra Del Fuego,4.0,18,48.8735805,2.3711791,Latin American,4-6 rue Sainte Marthe,"48.875022,2.370478",48.875021999999994,2.370478,Claude Vellefaux - Sambre et Meuse,10,21,10164,31,67.74193548387096
3090,Au P'tit Curieux,4.0,13,48.87469,2.37272,Bistros,27 rue de Sambre-et-Meuse,"48.875022,2.370478",48.875021999999994,2.370478,Claude Vellefaux - Sambre et Meuse,10,21,10164,31,67.74193548387096
3091,Le Mansouria,3.5,90,48.85136,2.38394,Moroccan,11 rue Faidherbe,"48.851358329771806,2.383823134795429",48.85135832977181,2.383823134795429,Faidherbe - Dahomey,39,2,11107,41,4.878048780487805
3092,En attendant l'or,3.5,65,48.850661373887995,2.3845008934232004,"Pubs, French",6 rue Faidherbe,"48.851358329771806,2.383823134795429",48.85135832977181,2.383823134795429,Faidherbe - Dahomey,39,2,11107,41,4.878048780487805
3093,Le Village Russe,4.0,24,48.8389945,2.3718874,"Performing Arts, Russian",21 Quai Austerlitz,"48.83637852318147,2.3723404482007027",48.836378523181466,2.3723404482007027,Fernand Braudel - Vincent Auriol ,2,33,13019,35,94.28571428571428
3094,La Paillote,3.5,7,48.8356561,2.3753303,French,55 Quai de la Gare,"48.83637852318147,2.3723404482007027",48.836378523181466,2.3723404482007027,Fernand Braudel - Vincent Auriol ,2,33,13019,35,94.28571428571428
3095,Meisia 2.0,4.5,10,48.86937,2.3569399,"Bars, Tabletop Games, French",84 rue René Boulanger,"48.86860172112996,2.35570102930069",48.86860172112996,2.35570102930069,Porte Saint-Martin,4,30,3101,34,88.23529411764706
3096,L'Amour Vache,4.5,37,48.869901651373,2.3522841569294504,Brasseries,2 bd de Bonne Nouvelle,"48.86860172112996,2.35570102930069",48.86860172112996,2.35570102930069,Porte Saint-Martin,4,30,3101,34,88.23529411764706
3097,Distrito Frances,4.0,43,48.86954,2.35601,Mexican,10 rue du faubourg Saint-Martin,"48.86860172112996,2.35570102930069",48.86860172112996,2.35570102930069,Porte Saint-Martin,4,30,3101,34,88.23529411764706
3098,Le Minipalais,3.5,115,48.865222728391714,2.3129830032984,"French, Lounges, Cocktail Bars",3 avenue Winston Churchill,"48.865346269362675,2.310193787964762",48.865346269362675,2.310193787964762,Place du Canada,3,17,8029,20,85.0
3099,Le Clarence,4.5,14,48.86742,2.30992,"French, Wine Bars",31 avenue Franklin Delano Roosevelt,"48.865346269362675,2.310193787964762",48.865346269362675,2.310193787964762,Place du Canada,3,17,8029,20,85.0
3100,Grand Palais,4.0,96,48.866109,2.312454,"Cultural Center, Venues & Event Spaces, Landmarks & Historical Buildings",3 avenue du Général Eisenhower,"48.865346269362675,2.310193787964762",48.865346269362675,2.310193787964762,Place du Canada,3,17,8029,20,85.0
3101,L'Entente,4.0,16,48.869145,2.335391,"British, Modern European",13 rue Monsigny,"48.869113,2.332515",48.869113,2.3325150000000003,Daunou - Louis le Grand,3,14,2014,17,82.35294117647058
3102,Yo Café,4.0,59,48.86966,2.33409,"Thai, French",10 rue de Port Mahon,"48.869113,2.332515",48.869113,2.3325150000000003,Daunou - Louis le Grand,3,14,2014,17,82.35294117647058
3103,L'Etoile du Berger,4.0,16,48.77682,2.2955899,Bakeries,6 rue du Docteur Berger,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3104,Les Félibres,4.0,4,48.777107,2.296444,Brasseries,62 avenue du Président Franklin Roosevelt,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3105,La Grille,5.0,3,48.77806,2.29399,Bistros,13 rue Michel Charaire,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3106,Saveurs du Monde,5.0,4,48.7786273,2.2911073,French,4 place du Général de Gaulle,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3107,Parc de Sceaux,4.5,43,48.7769,2.30368,Parks,8 avenue Claude Perrault,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3108,Café De La Paix,3.0,4,48.77712794729701,2.2956291378858,Brasseries,13 rue Houdan,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3109,boulangerie les délices de paron,5.0,1,48.778016,2.295092,Bakeries,78 Rue Houdan,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3110,Thiéry Pilastre,5.0,2,48.7779219,2.2929562000000003,Butcher,94 Rue Houdan,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3111,Mimmo Traiteur Sceaux,4.5,2,48.77837,2.29108,"Italian, Pizza",16 Place Gén De Gaulle,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3112,Plaisirs des Thés,3.5,2,48.7779735,2.2927951,"Coffee & Tea, Cafes",96 rue Houdan,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3113,Le tily,2.0,1,48.7765782,2.2955115000000004,Creperies,10 Rue du Docteur Berger,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3114,Pâtisserie NYColbert,2.0,1,48.777988096013296,2.29267112910748,Bakeries,49 rue Houdan,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3115,Le Bistrot du Four,3.5,6,48.77865157,2.29141021,French,4 Rue du Four place du Général de Gaulle,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3116,Crêperie Garnier,4.0,5,48.7786273,2.2911073,Creperies,4 place du Général de Gaulle,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3117,La Perle d'Asie,2.5,3,48.76907,2.28767,Chinese,1 Chemin Croix Blanche,"48.7769529826096,2.2957214713096623",48.77695298260961,2.2957214713096623,Parc de Sceaux - Centre-Ville,17,16,23302,33,48.484848484848484
3118,Brasserie Balzar,3.5,82,48.84991,2.34364,Brasseries,49 rue des Ecoles,"48.849686566191,2.3434996604919",48.849686566191,2.3434996604919,Sorbonne - Ecoles,2,47,5030,49,95.91836734693877
3119,Corcoran's,4.0,72,48.8534,2.34238,Irish Pub,28 rue Saint-André des Arts,"48.85090814639774,2.3421307280659676",48.85090814639774,2.342130728065968,Pierre Sarrazin - Saint-Michel,9,24,6031,33,72.72727272727273
3120,Ippudo Louvre,4.0,75,48.8645780908918,2.344691,Ramen,74-76 rue Jean-Jacques Rousseau,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3121,Matamata Coffee Bar,4.5,89,48.86611,2.34411,"Coffee & Tea, Breakfast & Brunch, Sandwiches",58 rue d'Argout,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3122,Kei,4.5,39,48.864366,2.342079,French,5 rue Coq Héron,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3123,Bachaumont,4.0,9,48.866122,2.345012,French,18 rue Bachaumont,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3124,Ô Chateau,4.5,159,48.86434000000001,2.34405,"Wine Bars, French",68 rue Jean-Jacques Rousseau,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3125,Loup,4.0,59,48.863959,2.3426310000000004,"French, Breakfast & Brunch",44 rue du Louvre,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3126,Nightflight,5.0,6,48.86619,2.34502,Cocktail Bars,18 Rue Bachaumont,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3127,Au Pied de Cochon,3.5,356,48.863719,2.343711,"Seafood, Brasseries",6 rue Coquillière,"48.86617395079137,2.3449775576591496",48.86617395079137,2.3449775576591496,Bachaumont - Montmartre,2,30,2101,32,93.75
3128,Oisushi,4.5,3,48.816426,2.2474058,Japanese,15 Rue Paris,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3129,Nova K'fé,2.5,2,48.817111300226095,2.248507405484009,"French, Lounges",5 rue de Paris,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3130,Toscanini,3.5,7,48.819083,2.24966,"Italian, Pizza",32 rue Jean Pierre Timbaud,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3131,Maison Rouge,4.5,4,48.809755876496,2.237256141993,French,9 rue du Marché Couvert,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3132,Quai de Meudon,5.0,1,48.819229,2.239322,French,10 route de Gardes,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3133,Café Renaud,3.5,13,48.8254319130505,2.2341202947562,"Cafes, Coffee & Tea",58 Quai Georges Gorse,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3134,O Cantinho do Brasil,5.0,1,48.81211,2.24731,"Brazilian, Bars",13 rue du Val,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3135,Vap n'Co,5.0,1,48.823756,2.244208,French,52 quai George Gorse,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3136,Les Grandes Tables de l'Ile Seguin,3.5,5,48.82406,2.2371,French,Ile Seguin,"48.8181645,2.2458109",48.8181645,2.2458109,Place Tony de Graaff,33,8,21952,41,19.51219512195122
3137,Le Trait d'Union,3.5,35,48.84677,2.32651,French,122 rue de Rennes,"48.846128877747,2.3242672160268",48.846128877747,2.3242672160268,Blaise-Desgoffe - Vaugirard,0,31,6027,31,100.0
3138,Colorova Patisserie,4.0,120,48.84697,2.3261,"Tea Rooms, Breakfast & Brunch, Patisserie/Cake Shop",47 rue de l'Abbé Grégoire,"48.846128877747,2.3242672160268",48.846128877747,2.3242672160268,Blaise-Desgoffe - Vaugirard,0,31,6027,31,100.0
3139,Au Réveil Samaritain,3.0,17,48.8316712,2.3406657,"Food, Bistros, Brasseries",3 bd St Jacques,"48.8313878,2.3408563",48.831387799999995,2.3408563,Ferrus - Saint-Jacques,2,31,14007,33,93.93939393939394
3140,O’54,5.0,1,48.83128,2.34112,"Burgers, Fast Food",54 rue de la Santé,"48.8313878,2.3408563",48.831387799999995,2.3408563,Ferrus - Saint-Jacques,2,31,14007,33,93.93939393939394
3141,Entoto,3.5,34,48.8335999,2.34302,African,145 rue Léon Maurice Nordmann,"48.8313878,2.3408563",48.831387799999995,2.3408563,Ferrus - Saint-Jacques,2,31,14007,33,93.93939393939394
3142,Toyotomy,4.0,8,48.8312277,2.3411601,Japanese,54 Rue Santé,"48.8313878,2.3408563",48.831387799999995,2.3408563,Ferrus - Saint-Jacques,2,31,14007,33,93.93939393939394
3143,Sambuja,4.0,11,48.87647,2.33958,Korean,65 rue du Faubourg Montmartre,"48.87661398289084,2.339765690267086",48.876613982890845,2.339765690267086,Lamartine - Faubourg Montmartre,17,14,9015,31,45.16129032258064
3144,T'Xuan,4.0,20,48.875577,2.342605,"Desserts, Chinese, Tea Rooms",56 rue la Fayette,"48.87661398289084,2.339765690267086",48.876613982890845,2.339765690267086,Lamartine - Faubourg Montmartre,17,14,9015,31,45.16129032258064
3145,Le Gange,3.5,26,48.8818421,2.3810538,"Indian, Burgers",65 rue Manin,"48.88256264247959,2.3812624812126164",48.88256264247959,2.3812624812126164,Mairie du 19ème,14,12,19021,26,46.15384615384615
3146,L'Atelier Quai de Seine,3.0,12,48.82047100000001,2.3946400000000003,"Hookah Bars, French",2 rue Jules Vanzuppes,"48.82255636666729,2.392039597034455",48.82255636666729,2.392039597034455,Quai Marcel Boyer - Victor Hugo,18,11,42011,29,37.93103448275862
3147,Dans la Cuisine,5.0,2,48.826795437393294,2.3804900759061,"Cocktail Bars, Burgers, French",54-56 avenue de France,"48.82255636666729,2.392039597034455",48.82255636666729,2.392039597034455,Quai Marcel Boyer - Victor Hugo,18,11,42011,29,37.93103448275862
3148,Les Coulisses du Vin,5.0,1,48.83128,2.38055,"Wine Bars, Beer, Wine & Spirits, Tapas/Small Plates",1 rue Primo Levi,"48.82255636666729,2.392039597034455",48.82255636666729,2.392039597034455,Quai Marcel Boyer - Victor Hugo,18,11,42011,29,37.93103448275862
3149,Le Playtime,3.0,3,48.8207563,2.3956548,Restaurants,6 Quai Jean Compagnon,"48.82255636666729,2.392039597034455",48.82255636666729,2.392039597034455,Quai Marcel Boyer - Victor Hugo,18,11,42011,29,37.93103448275862
3150,Mc Donald's,3.0,1,48.819760679721604,2.39533848003236,"Fast Food, Burgers",Boulevard Paul Vaillant Couturier,"48.82255636666729,2.392039597034455",48.82255636666729,2.392039597034455,Quai Marcel Boyer - Victor Hugo,18,11,42011,29,37.93103448275862
3151,Péniche Playtime,2.5,2,48.820159,2.396472,"French, Venues & Event Spaces, Dance Clubs",6 Quai Jean Compagnon - Port Autonome d'Ivry,"48.82255636666729,2.392039597034455",48.82255636666729,2.392039597034455,Quai Marcel Boyer - Victor Hugo,18,11,42011,29,37.93103448275862
3152,Good Thai,4.0,1,48.81888,2.380526,Thai,50 avenue Pierre Semard,"48.82255636666729,2.392039597034455",48.82255636666729,2.392039597034455,Quai Marcel Boyer - Victor Hugo,18,11,42011,29,37.93103448275862
3153,Ma Chère et Tendre,3.5,12,48.87955102767421,2.28485684841871,French,81 bd Gouvion Saint Cyr,"48.8816985773914,2.2836575657129288",48.8816985773914,2.2836575657129288,Jardin Marguerite Long,4,17,17104,21,80.95238095238095
3154,Itegue Taitu,4.0,5,48.883007666017285,2.37389414884035,"Ethiopian, African",66 rue Armand Carrel,"48.8837796723475,2.376477420330048",48.8837796723475,2.376477420330048,Melun - Jean Jaurès,0,28,19030,28,100.0
3155,Le Moulin de la Vierge,4.0,15,48.84631,2.30824,Bakeries,166 avenue de Suffren,"48.84717561492764,2.307052147596786",48.84717561492764,2.307052147596786,Suffren - Pérignon,40,2,15009,42,4.761904761904762
3156,Thaï in Box,3.0,10,48.84066,2.23949,"Thai, Fast Food",39 bd Jean Jaurès,"48.84009622558849,2.239872515201569",48.840096225588496,2.239872515201569,Jean Jaurès - Reine,25,6,21004,31,19.35483870967742
3157,Patrizia,5.0,3,48.8396745305946,2.24140103906393,"Pizza, Italian",72 route de la Reine,"48.84009622558849,2.239872515201569",48.840096225588496,2.239872515201569,Jean Jaurès - Reine,25,6,21004,31,19.35483870967742
3158,71 Pm,5.0,3,48.84011,2.23738,French,71 rue d'Aguesseau,"48.84009622558849,2.239872515201569",48.840096225588496,2.239872515201569,Jean Jaurès - Reine,25,6,21004,31,19.35483870967742
3159,Le Bougainvillier,3.0,5,48.83973,2.2395400000000003,Brasseries,73 Route de la Reine,"48.84009622558849,2.239872515201569",48.840096225588496,2.239872515201569,Jean Jaurès - Reine,25,6,21004,31,19.35483870967742
3160,Yozakura,3.5,4,48.83973,2.2395400000000003,Japanese,112 Route Reine,"48.84009622558849,2.239872515201569",48.840096225588496,2.239872515201569,Jean Jaurès - Reine,25,6,21004,31,19.35483870967742
3161,Sputnik,3.5,49,48.82796,2.35109,"French, Sports Bars, Internet Cafes",14 rue Butte aux Cailles,"48.82758774190948,2.3492151126265526",48.827587741909475,2.3492151126265526,Butte aux Cailles - Esperance,11,22,13022,33,66.66666666666666
3162,Le Verbalon,4.0,14,48.82568,2.34839,"French, Wine Bars",198 bis rue Tolbiac,"48.82758774190948,2.3492151126265526",48.827587741909475,2.3492151126265526,Butte aux Cailles - Esperance,11,22,13022,33,66.66666666666666
3163,Des Crêpes et des Cailles,3.5,26,48.827674,2.350162,Creperies,13 rue de la Butte aux Cailles,"48.82758774190948,2.3492151126265526",48.827587741909475,2.3492151126265526,Butte aux Cailles - Esperance,11,22,13022,33,66.66666666666666
3164,Le Bouche à Oreilles,4.0,27,48.8275,2.35199,French,10 Place Paul Verlaine,"48.82758774190948,2.3492151126265526",48.827587741909475,2.3492151126265526,Butte aux Cailles - Esperance,11,22,13022,33,66.66666666666666
3165,Café du Commerce,4.0,9,48.82824,2.35019,French,39 rue des Cinq Diamants,"48.82758774190948,2.3492151126265526",48.827587741909475,2.3492151126265526,Butte aux Cailles - Esperance,11,22,13022,33,66.66666666666666
3166,Thai Papaya,4.0,13,48.827856,2.3497229,Thai,51 rue des 5 diamants,"48.82758774190948,2.3492151126265526",48.827587741909475,2.3492151126265526,Butte aux Cailles - Esperance,11,22,13022,33,66.66666666666666
3167,Les Magnolias,2.5,13,48.837569,2.444571,French,Route de la Pyramide,"48.834131261494356,2.454751655459404",48.83413126149436,2.4547516554594044,Tremblay - Lac des Minimes,4,43,12127,47,91.48936170212765
3168,Théâtre de Guignol au parc Floral,3.5,3,48.84462,2.4384,"Parks, Playgrounds",Parc floral de Paris,"48.834131261494356,2.454751655459404",48.83413126149436,2.4547516554594044,Tremblay - Lac des Minimes,4,43,12127,47,91.48936170212765
3169,Fatto Qui,4.5,3,48.83424,2.24493,"Pizza, Italian, Fast Food",100 avenue Edouard Vaillant,"48.83328865030686,2.2441747784614567",48.83328865030686,2.2441747784614567,Place Marcel Sembat,52,4,21017,56,7.142857142857142
3170,Matsuri,3.0,17,48.834111,2.243894,"Sushi Bars, Japanese",119-121 avenue Victor Hugo,"48.83328865030686,2.2441747784614567",48.83328865030686,2.2441747784614567,Place Marcel Sembat,52,4,21017,56,7.142857142857142
3171,Saines Saveurs,3.5,5,48.8336082174522,2.24413990974426,Bakeries,Place Marcel Sembat,"48.83328865030686,2.2441747784614567",48.83328865030686,2.2441747784614567,Place Marcel Sembat,52,4,21017,56,7.142857142857142
3172,La Mosquée,3.5,168,48.84169187781139,2.35562425396733,"Moroccan, Halal, Mediterranean",39 rue Geoffroy-Saint-Hilaire,"48.84107178161383,2.355475388467312",48.84107178161383,2.3554753884673123,Censier - Jardin des Plantes,27,0,5028,27,0.0
3173,La Table d'Hami,4.5,7,48.84142,2.35532,Korean,5 rue Daubenton,"48.84107178161383,2.355475388467312",48.84107178161383,2.3554753884673123,Censier - Jardin des Plantes,27,0,5028,27,0.0
3174,Les Puces des Batignolles,4.0,78,48.888036655271996,2.3210579564075,"French, Breakfast & Brunch",110 rue Legendre,"48.89032998912038,2.319730559929781",48.89032998912038,2.3197305599297806,Brochant - Clichy,16,35,17005,51,68.62745098039215
3175,Le Restaurant du Marché,4.0,13,48.8303299,2.2961400000000003,French,59 rue Dantzig,"48.82233088973263,2.298571803412886",48.82233088973264,2.2985718034128855,Charles de Gaulle - Plateau de Vanves,0,33,22401,33,100.0
3176,Casa del Campo,2.5,8,48.8336906,2.38715,Tapas/Small Plates,55 Cour St Emilion,"48.83372354344807,2.386601903271428",48.833723543448066,2.3866019032714285,François Truffaut - Saint Emilion,42,23,12033,65,35.38461538461539
3177,MyuMyu,4.0,9,48.82204,2.36105,"Tea Rooms, Bakeries",17 rue Philibert Lucot,"48.82092946051445,2.3563179373741145",48.82092946051445,2.3563179373741145,Moulin de la Pointe,3,19,13110,22,86.36363636363636
3178,Bosphore,4.0,1,48.9383113,2.3557709,"Kebab, Turkish, Greek",3 bd Carnot,"48.938882272105374,2.3566243797540665",48.93888227210538,2.3566243797540665,Place du 8 mai 1945,10,19,32019,29,65.51724137931035
3179,Soleil de Provence,5.0,1,48.93773,2.35773,Restaurants,7 Rue Auguste Blanqui,"48.938882272105374,2.3566243797540665",48.93888227210538,2.3566243797540665,Place du 8 mai 1945,10,19,32019,29,65.51724137931035
3180,Alix Traiteur,5.0,1,48.94300000000001,2.38315,Reunion,30 rue des Caramboles,"48.938882272105374,2.3566243797540665",48.93888227210538,2.3566243797540665,Place du 8 mai 1945,10,19,32019,29,65.51724137931035
3181,Cirque de Mafate,4.0,1,48.943000793457,2.38315010070801,Landmarks & Historical Buildings,,"48.938882272105374,2.3566243797540665",48.93888227210538,2.3566243797540665,Place du 8 mai 1945,10,19,32019,29,65.51724137931035
3182,Fondation Cartier pour l'Art Contemporain,4.0,52,48.83742,2.33128,Museums,261 bd Raspail,"48.83681733526843,2.3312794080411474",48.83681733526843,2.3312794080411474,Schoelcher - Raspail,1,47,14003,48,97.91666666666666
3183,La Samb,5.0,4,48.89636,2.29737,"Pizza, Salad, Italian",141 rue Aristide Briand,"48.89679827481989,2.2984680533409123",48.896798274819886,2.2984680533409123,Gare de Clichy-Levallois ,8,18,23005,26,69.23076923076923
3184,Miam Miam,4.5,11,48.89555857,2.29561552,Vietnamese,127 rue Aristide Briand,"48.89679827481989,2.2984680533409123",48.896798274819886,2.2984680533409123,Gare de Clichy-Levallois ,8,18,23005,26,69.23076923076923
3185,Au Cadran Bleu,1.0,1,48.8964465,2.2972694,"Hotels, French, Breakfast & Brunch",141 Rue Aristide Briand,"48.89679827481989,2.2984680533409123",48.896798274819886,2.2984680533409123,Gare de Clichy-Levallois ,8,18,23005,26,69.23076923076923
3186,La Mie Salade,4.0,2,48.894925,2.297407,"Salad, Sandwiches, French",57 rue Victor Hugo,"48.89679827481989,2.2984680533409123",48.896798274819886,2.2984680533409123,Gare de Clichy-Levallois ,8,18,23005,26,69.23076923076923
3187,Olive et Balsamic,5.0,2,48.8954578,2.2967446,Italian,113 rue Jean Jaurès,"48.89679827481989,2.2984680533409123",48.896798274819886,2.2984680533409123,Gare de Clichy-Levallois ,8,18,23005,26,69.23076923076923
3188,Kung Fu Nouilles,5.0,1,48.89615,2.2962700000000003,Japanese,96 Rue Victor Hugo,"48.89679827481989,2.2984680533409123",48.896798274819886,2.2984680533409123,Gare de Clichy-Levallois ,8,18,23005,26,69.23076923076923
3189,La Koutoubia,4.5,9,48.897221,2.290577,Moroccan,45 rue Marjolin,"48.89679827481989,2.2984680533409123",48.896798274819886,2.2984680533409123,Gare de Clichy-Levallois ,8,18,23005,26,69.23076923076923
3190,Au Bec Sucré,4.5,3,48.83717,2.4022,Bakeries,254 ave Daumesnil,"48.8374688,2.401765",48.837468799999996,2.401765,Daumesnil - Picpus,26,3,12010,29,10.344827586206897
3191,Chez Hashana,5.0,3,48.8359794,2.39938,Indian,39 rue Claude Decaen,"48.8374688,2.401765",48.837468799999996,2.401765,Daumesnil - Picpus,26,3,12010,29,10.344827586206897
3192,Le Mai Vietnam,5.0,4,48.8362739,2.4001765,Vietnamese,1 Rue Edouard Robert,"48.8374688,2.401765",48.837468799999996,2.401765,Daumesnil - Picpus,26,3,12010,29,10.344827586206897
3193,Cappadoce,4.0,19,48.8360399,2.39879,Turkish,12 rue de Capri,"48.8374688,2.401765",48.837468799999996,2.401765,Daumesnil - Picpus,26,3,12010,29,10.344827586206897
3194,Deuz,4.0,5,48.83685870000001,2.3032243,French,37 rue d'Alleray,"48.835523812041,2.3025986552238",48.835523812041,2.3025986552238,Place Charles Vallin,14,10,15122,24,41.66666666666667
3195,Le Comptoir Vouillé,4.5,6,48.835,2.30417,"Bars, Food",13 rue de Vouillé,"48.835523812041,2.3025986552238",48.835523812041,2.3025986552238,Place Charles Vallin,14,10,15122,24,41.66666666666667
3196,Tom Yam,4.5,3,48.83556,2.30187,Thai,250 rue de la Convention,"48.835523812041,2.3025986552238",48.835523812041,2.3025986552238,Place Charles Vallin,14,10,15122,24,41.66666666666667
3197,Le Gâteau Battu,4.5,6,48.83542,2.30271,Bakeries,1 rue de Vouillé,"48.835523812041,2.3025986552238",48.835523812041,2.3025986552238,Place Charles Vallin,14,10,15122,24,41.66666666666667
