,Unnamed: 0,fsq_id,name,distance,latitude,longitude,categories,city_bikes_ll
26881,12660,51482335e4b0459c9546b16d,L'Alchimie,916,48.918274,2.238293,Restaurant,"48.92650488131725,2.239069678491417"
26888,12667,4bd2d5c19854d13a615dfc4d,Dokkebi,310,48.832322999999995,2.315372,Korean Restaurant,"48.83059564231877,2.3119183257222176"
26896,12675,4bca1b64511f95211c0dafc7,Le Palais d'Or de Joinville,332,48.817674,2.467041,"Chinese Restaurant, Brasserie, Vietnamese Restaurant","48.81995307955795,2.464176752459464"
26917,12696,4d4f059fdeabf04dcd6cc824,Wok 192,92,48.888161,2.391473,"Asian Restaurant, Chinese Restaurant, Sushi Restaurant","48.888796556487,2.3925811931922"
26920,12699,5d1de35fc195980023b5f756,Afrik Asian Soul,129,48.887664,2.3921810000000003,Burger Joint,"48.888796556487,2.3925811931922"
26932,12711,59de35976eda024b587ba2ce,Diko,55,48.936868,2.359198,Falafel Restaurant,"48.93626891059109,2.3588666820200914"
26933,12712,52aaf71e498efb4a06f43063,Le Café de France,56,48.936676,2.359476,"Bar, Fast Food Restaurant, Brasserie","48.93626891059109,2.3588666820200914"
26934,12713,4c7cc61faa3ba093e897ab74,Le Khedive,64,48.935702,2.3582810000000003,French Restaurant,"48.93626891059109,2.3588666820200914"
26937,12716,5c0e842b3fffb40025bcec87,Chicken Burgers,78,48.936746,2.359292,Fast Food Restaurant,"48.93626891059109,2.3588666820200914"
26938,12717,5f8486e26a05172a04adcc4f,Urban Food,79,48.93698,2.358793,Fast Food Restaurant,"48.93626891059109,2.3588666820200914"
26941,12720,4c7c2365bd346dcbb14afdef,Le Mets du Roy,110,48.935583,2.358037,"Pizzeria, French Restaurant","48.93626891059109,2.3588666820200914"
26965,12744,51af5d84498e3b010cf5250f,La petite boulange,184,48.829171,2.2337380000000002,Bakery,"48.83012155905476,2.231426239013672"
26967,12746,5eebad2d38abbd00086c3618,Le Vin-Coeur,195,48.830869,2.2339029999999998,"Bistro, French Restaurant","48.83012155905476,2.231426239013672"
26974,12753,5fad11ec0b36c7574fb10466,Cantine Digitale Ideel Garden,686,48.797545,2.357407,"Restaurant, Gourmet Store","48.793457901398945,2.3509012162685394"
26979,12758,52ea44fc11d2598bc0eeb5c8,Brasserie des Esselières,939,48.801301,2.35547,Brasserie,"48.793457901398945,2.3509012162685394"
26998,12777,58bf05628ee56038abc9cca2,Hubris,194,48.87277,2.398988,"Wine Bar, French Restaurant","48.87330497045532,2.4014145880937576"
27007,12786,57384557498eb703a97e29e3,Mexindiana,82,48.886621999999996,2.389764,"Brasserie, Mexican Restaurant","48.88603131999171,2.3895753175020222"
27008,12787,50b1042be4b063e342a5ab4c,Artisan Boulangerie Patisserie,131,48.886746,2.388141,Bakery,"48.88603131999171,2.3895753175020222"
27011,12790,5805fb3438fad6ebbad64b46,Taksim,169,48.887412,2.38895,Doner Restaurant,"48.88603131999171,2.3895753175020222"
27012,12791,4c28c9953492a5933fdfb728,L'étoile du Berger,208,48.820971,2.228098,"Bakery, Pastry Shop, Restaurant","48.8192404685572,2.2295309230685234"
27014,12793,4c51e3282543a5939cf29e84,L'Escarbille,215,48.820209999999996,2.226865,French Restaurant,"48.8192404685572,2.2295309230685234"
27015,12794,4c56b022b7a31b8df76f4eda,La Panetière,96,48.822495,2.225406,Bakery,"48.8192404685572,2.2295309230685234"
27016,12795,4da9981a4df01c19b174390b,Japonais de Bellevue,201,48.820836,2.228221,Asian Restaurant,"48.8192404685572,2.2295309230685234"
27019,12798,4dba97ed93a08055483934d3,Sodexo @ Gemalto,482,48.820359,2.235906,Cafeteria,"48.8192404685572,2.2295309230685234"
27020,12799,5e19e34632ce0900083a1a25,Chez Momo,504,48.816012,2.225034,Deli,"48.8192404685572,2.2295309230685234"
27028,12807,4bc4566a920eb713538e1e2c,Yoshito,228,48.907072,2.2421889999999998,Sushi Restaurant,"48.906333898712234,2.2393910586833954"
27039,12818,583050cb83622d649bd79613,La Bourine,902,48.95275,2.357878,Bakery,"48.94563430946964,2.3638297989964485"
27062,12841,4c2257dc11de20a1b6b784ce,Le Café de la Paix,28,48.807922,2.240945,French Restaurant,"48.807671407991,2.2407217696309"
27065,12844,4e4d3edfae60bb50126ee456,Boulangerie Banès,104,48.807576,2.242053,Bakery,"48.807671407991,2.2407217696309"
27067,12846,5106adaae4b0700e1f54cc60,Chocolat Pistache,361,48.806652,2.2360330000000004,Bakery,"48.807671407991,2.2407217696309"
27068,12847,4e8ed9bedab454671ee18be8,La Petite Cantine,444,48.803649,2.239225,"Diner, Fast Food Restaurant, French Restaurant","48.807671407991,2.2407217696309"
27069,12848,4e59441eb993732579e6b224,Crêperie Stalingrad,684,48.813814,2.241392,Creperie,"48.807671407991,2.2407217696309"
27070,12849,4cd9b4e651fc8cfa4fe7f05d,Dp Dolce Pizza,731,48.812759,2.2470470000000002,"Pizzeria, Fast Food Restaurant","48.807671407991,2.2407217696309"
27071,12850,4cefab87ed62721e7c9e61fd,Café les Tilleuls,805,48.814512,2.236755,Restaurant,"48.807671407991,2.2407217696309"
27090,12869,4b042954f964a520b55122e3,L'Eté en Pente Douce,211,48.886245,2.345127,French Restaurant,"48.88511992309783,2.34719488842051"
27117,12896,4d931191b053b60c379385cb,Le Truffier de la Plaine,512,48.912723,2.36103,Sandwich Restaurant,"48.91105960199651,2.3676301538944244"
27120,12899,4dad7640fc605248ce65c4e1,Pain Delice & Pasta Delice,581,48.915234999999996,2.3628310000000003,Snack Place,"48.91105960199651,2.3676301538944244"
27138,12917,5df3daaaa5bc0c000b012e24,Pizza Pasta Cosy,57,48.831016,2.292824,Italian Restaurant,"48.83061737745,2.2920634208276"
27139,12918,5b0e7e03c66666002c4b709d,Morann,65,48.831379,2.292355,Korean Restaurant,"48.83061737745,2.2920634208276"
27164,12943,5f11d8271e990834f7f7598c,Woodiz,609,48.924495,2.284363,Pizzeria,"48.92986719451888,2.283669635653496"
27168,12947,51a22c1d498ee3b3f8e23a23,Le Petit Chablis,877,48.923322,2.275639,"Café, Restaurant","48.92986719451888,2.283669635653496"
27169,12948,5e4934d3804aea0008fd037d,O'churrasko,901,48.921843,2.284823,Portuguese Restaurant,"48.92986719451888,2.283669635653496"
27173,12952,4c55518472cf0f47ef3605d6,Boulangerie Atlas,28,48.919222,2.282028,"Bakery, Pastry Shop","48.91864865955558,2.2814112156629562"
27174,12953,52aa2cea498eef35bb294d9a,Marmaris,29,48.918611,2.2817439999999998,Fast Food Restaurant,"48.91864865955558,2.2814112156629562"
27175,12954,4f1bfa71e4b03543a1d971c0,Le Bun's,39,48.918389000000005,2.281047,Fast Food Restaurant,"48.91864865955558,2.2814112156629562"
27177,12956,521632d411d2696f0fd86f31,Toast And Pizz,61,48.922349,2.285216,"Pizzeria, Fast Food Restaurant, French Restaurant","48.91864865955558,2.2814112156629562"
27178,12957,51264bd2e4b0857bf4dcded1,Istanbul Kebab Sarl Sefa,159,48.918088,2.279618,Turkish Restaurant,"48.91864865955558,2.2814112156629562"
27179,12958,4d2e0c3473e5a093977b4ecf,Le Chefson,549,48.917721,2.275949,French Restaurant,"48.91864865955558,2.2814112156629562"
27180,12959,507af8a0e4b0da23861f5d15,7 Pizza,332,48.920881,2.278326,Pizzeria,"48.91864865955558,2.2814112156629562"
27181,12960,5a4fc5378ad62e5553951b9a,Rhapsody,332,48.915791999999996,2.276761,French Restaurant,"48.91864865955558,2.2814112156629562"
27186,12965,4dc1b033ae60533f34f7f901,San Marco,231,48.807472,2.185982,"Pizzeria, Brasserie, Italian Restaurant","48.80887149094033,2.188134044408798"
27187,12966,58d1268b040d5315be149768,Brasserie de la Pointe,441,48.805651,2.184602,Brasserie,"48.80887149094033,2.188134044408798"
27188,12967,4ba51fbaf964a52082e038e3,Le Palais de Maharajah,511,48.805195,2.18375,Indian Restaurant,"48.80887149094033,2.188134044408798"
27196,12975,5afd5da8dd12f8002c536e2b,Homey,57,48.895161,2.2230939999999997,French Restaurant,"48.89577046284005,2.223908342421055"
27197,12976,4c56a3182308be9afd40576c,Pain Délice Café,60,48.895866,2.223004,Snack Place,"48.89577046284005,2.223908342421055"
27199,12978,4f2fc52ce4b0620358f405a5,Boulangerie MD du Parc,87,48.895653,2.223134,Bakery,"48.89577046284005,2.223908342421055"
27200,12979,52e5692f498e4e83b95cfa6f,Venizia,88,48.895003,2.224549,"Fast Food Restaurant, Italian Restaurant","48.89577046284005,2.223908342421055"
27201,12980,4de2145a18385df2b01b07d5,Marché de l'esplanade,89,48.895489000000005,2.223121,Food Court,"48.89577046284005,2.223908342421055"
27214,12993,5d5d787603e23800087015ea,Simone de Montrouge,41,48.815924,2.3117229999999998,Brasserie,"48.81614048711214,2.3123561963438988"
27215,12994,5d7b98072deabf0008743d8e,La Prestigieuse,70,48.815895000000005,2.31149,"Bakery, Dessert Shop","48.81614048711214,2.3123561963438988"
27221,13000,4bbf0e4e98f49521e302d263,Magdalena,193,48.816497,2.309749,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.81614048711214,2.3123561963438988"
27228,13007,4b279f26f964a520e38724e3,Durand Dupont Drugstore,70,48.880318,2.275609,French Restaurant,"48.87991924860035,2.2763770446181297"
27234,13013,5b2e9c372632ec002c219b17,Au Bol de Riz,66,48.845876000000004,2.4227279999999998,Chinese Restaurant,"48.84572797384512,2.4236011505126953"
27241,13020,60ec2e05c14a3b0915f36933,Mây Bay,194,48.847356,2.422939,Vegan and Vegetarian Restaurant,"48.84572797384512,2.4236011505126953"
27247,13026,5a5de27165cdf8401cecd9a1,Planet Tieb,455,48.812936,2.370768,"African Restaurant, Halal Restaurant","48.808439376064946,2.373795211315155"
27264,13043,606851c3ad952e1c31c32da3,Maison Honore,91,48.930668,2.35772,"Bakery, Restaurant","48.93009363207303,2.3564037680625916"
27273,13052,4bf1177e21072d7fd290208b,Boulangerie Chesneau,134,48.838526,2.229628,Bakery,"48.837809408957,2.2281519323587"
27280,13059,4b0e7cabf964a520ee5723e3,Le Cap Seguin,459,48.833665,2.226387,French Restaurant,"48.837809408957,2.2281519323587"
27283,13062,4bbe37339474c9b64544d9b6,Fuji San,39,48.882774,2.2771689999999998,Sushi Restaurant,"48.88260431301364,2.2773634269833565"
27284,13063,4c62e41be134952141dcb9f0,La Capricciosa,46,48.882435,2.276878,"Pizzeria, Italian Restaurant","48.88260431301364,2.2773634269833565"
27289,13068,4b4b126ef964a520d29126e3,Le Chalet,154,48.881169,2.277919,Restaurant,"48.88260431301364,2.2773634269833565"
27292,13071,54d7311e498e66f5eed1593e,Sakana,32,48.922971000000004,2.2603470000000003,Chinese Restaurant,"48.92313395265796,2.2600970417261124"
27295,13074,5aff2ac573fe25002ce22a13,Farina,80,48.923683000000004,2.260434,Italian Restaurant,"48.92313395265796,2.2600970417261124"
27297,13076,4c41c215da3dc9286353c9b9,Frais et Nature,292,48.92323,2.256024,Restaurant,"48.92313395265796,2.2600970417261124"
27298,13077,4fbe11c2e4b01579ac4b80e4,Pizzeria Romeo,295,48.923611,2.255996,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.92313395265796,2.2600970417261124"
27299,13078,4f3bfbb0e4b0ad1bcacd8d2a,Bon Temps Roulé,298,48.923883000000004,2.255988,"Bakery, Pastry Shop","48.92313395265796,2.2600970417261124"
27300,13079,591a05256e465058f7c8e726,Ethik,306,48.92323,2.256024,French Restaurant,"48.92313395265796,2.2600970417261124"
27301,13080,4bca0a8ecc8cd13ae3c6bccf,Au Beau Lieu Breton,316,48.921977000000005,2.25604,"Creperie, Fast Food Restaurant","48.92313395265796,2.2600970417261124"
27302,13081,4c1f3e7b920076b0516ec4e9,Sitar,437,48.790467,2.292204,"Fast Food Restaurant, Brasserie, Indian Restaurant","48.791782341055324,2.297856844961643"
27313,13092,4c18c013fe5a76b0bd6e0215,Cabane Café,122,48.781059,2.282396,Fast Food Restaurant,"48.7799259211605,2.281828634440899"
27314,13093,4e54d1e452b146870677a72d,Atelier 157,123,48.778911,2.280583,"Bistro, Brasserie","48.7799259211605,2.281828634440899"
27317,13096,4bf982d65ec320a1fa5f8ad3,Saigon,243,48.778333,2.279804,"Asian Restaurant, Brasserie","48.7799259211605,2.281828634440899"
27320,13099,4d55249858856dcb52e5456d,Restaurant Pizzeria la Calabresella le Plessis-Robinson,505,48.779665,2.2751099999999997,Pizzeria,"48.7799259211605,2.281828634440899"
27337,13116,4d77ee82a5d6ba7a225ef960,Le Village du Bonheur,569,48.800067999999996,2.1864209999999997,Asian Restaurant,"48.80516030434533,2.188277207314968"
27338,13117,4fb00966e4b0664ab8258c40,Palais Nippon,601,48.800315000000005,2.1845060000000003,"Fast Food Restaurant, Sushi Restaurant","48.80516030434533,2.188277207314968"
27339,13118,4de7ba88887710a065be4459,Les 3 Gares,666,48.799589000000005,2.184898,African Restaurant,"48.80516030434533,2.188277207314968"
27342,13121,4b9f7808f964a520a32437e3,Bar du Metro,58,48.892632,2.284948,"Bar, Café, Brasserie","48.891999360256904,2.284262739121914"
27346,13125,4b7c2923f964a5202b812fe3,Le Petit Remy (Le Petit Rémy),76,48.891889,2.285446,Bakery,"48.891999360256904,2.284262739121914"
27348,13127,4b7933d6f964a520e3ee2ee3,The Cluricaune,226,48.893909,2.2841720000000003,"Beer Bar, American Restaurant, Brasserie","48.891999360256904,2.284262739121914"
27350,13129,4e01b08ed1647696f1241602,Le Vieux Bour-Le Metro,38,48.779447,2.313295,"Café, Fast Food Restaurant, French Restaurant","48.77977325745441,2.3130525648593903"
27352,13131,5b0694a018d43b002c8cefc4,Zhen Fa,128,48.779568,2.314915,Chinese Restaurant,"48.77977325745441,2.3130525648593903"
27354,13133,4e3a7c96b61c8493db54c7e6,Yun Tian,143,48.779299,2.31501,Caterer,"48.77977325745441,2.3130525648593903"
27355,13134,573d8291498eebaee2bf78a6,Café des 2 Gares,153,48.779575,2.315091,"Bar, Bistro, Brasserie","48.77977325745441,2.3130525648593903"
27356,13135,56e892c7498eb00f622d5043,Fusion N'Rolls,156,48.779132000000004,2.314909,"Asian Restaurant, Sushi Restaurant","48.77977325745441,2.3130525648593903"
27357,13136,57f4e469498ed27f8b52c488,Amarone,157,48.779132000000004,2.314909,Italian Restaurant,"48.77977325745441,2.3130525648593903"
27360,13139,5a68805a67e5f251ed2b8969,Ô Bon Libanais,30,48.90452,2.273032,Lebanese Restaurant,"48.90406266961591,2.273416221141815"
27366,13145,4c497b6d6f1420a1c52ea955,Le Café Clem,177,48.902605,2.274197,"Bistro, Cafes, Coffee, and Tea Houses","48.90406266961591,2.273416221141815"
27368,13147,4c37635818e72d7fbe6f16f5,Zénith Pizza,361,48.905163,2.268771,Food Truck,"48.90406266961591,2.273416221141815"
27369,13148,4d7914ba10936dcb07c35189,La Becondine,366,48.904824,2.268479,"Bakery, Dessert Shop","48.90406266961591,2.273416221141815"
27371,13150,4f6db64de4b0463c93edc048,EnKa's,204,48.905055,2.279472,"Bagel Shop, Tea Room, Sandwich Restaurant","48.90310883721567,2.278892956674099"
27379,13158,4c545d3d72cf0f476a0c70d4,Ping Ping,354,48.905719,2.282371,Chinese Restaurant,"48.90310883721567,2.278892956674099"
27381,13160,4c1214d0b7b9c9284d16a737,Tokushima,39,48.906361,2.2474439999999998,"Brasserie, Japanese Restaurant","48.90663823468682,2.24679596722126"
27384,13163,59ba507d72475026b96dcaa1,Les Délices de la Garenne,73,48.906099,2.2477169999999997,"Bakery, Restaurant","48.90663823468682,2.24679596722126"
27385,13164,5bc35226018cbb002cf9b858,A & A Mars,75,48.906155,2.24775,Bakery,"48.90663823468682,2.24679596722126"
27386,13165,4bf62d8cbfeac928bbf99336,Boulangerie Vanlerberghe,89,48.906281,2.2481709999999997,"Bakery, Pastry Shop","48.90663823468682,2.24679596722126"
27387,13166,5892268b8190795dc7198678,LALOS Paris by Milton Danchin,116,48.907605,2.2474849999999997,"Bakery, Deli","48.90663823468682,2.24679596722126"
27388,13167,4ec538c58b812a2064f2848e,H.V Cafe,122,48.906015999999994,2.2483560000000002,Café,"48.90663823468682,2.24679596722126"
27400,13179,620eb16cc622540664d96290,La Tréso,78,48.820082,2.3016099999999997,"Buffet, Coffee Shop","48.8192669595252,2.30119988322258"
27402,13181,5baa8755b1538e002ceaf76c,Cham's,133,48.819386,2.303071,"Coffee Shop, Restaurant","48.8192669595252,2.30119988322258"
27403,13182,4d9c3c99c7cbf04dbf3a7858,Barbeuk Café,149,48.818253000000006,2.3020419999999997,Café,"48.8192669595252,2.30119988322258"
27405,13184,51712c61498e03d8b9fd45ff,L'epicerie du Chistera,179,48.819085,2.298419,"Restaurant, Deli","48.8192669595252,2.30119988322258"
27410,13189,4ed4cc0b5c5c6e2492f4efe8,Sayori Sushi,73,48.813834,2.28613,Japanese Restaurant,"48.814183748660554,2.2872862592339516"
27412,13191,4ddf9504d4c0935ddd5ef92b,Les 4 Saisons,324,48.813009,2.291347,Fast Food Restaurant,"48.814183748660554,2.2872862592339516"
27417,13196,4e12f2d41f6e671dd9f4ad6a,SNC le Montana,555,48.811522,2.294876,Fast Food Restaurant,"48.814183748660554,2.2872862592339516"
27432,13211,5245665a498eb940dbb3ec3f,L'atelier de Braganca,37,48.817485,2.307252,"Bar, Diner","48.8176962416867,2.3076123744249344"
27433,13212,4bc60c11d35d9c740811e23a,Hongfulin,63,48.817223999999996,2.3075240000000004,"Chinese Restaurant, Brasserie","48.8176962416867,2.3076123744249344"
27439,13218,5acfac096f706a43c46dc874,Taste of Tibet,214,48.819475,2.306564,Indian Restaurant,"48.8176962416867,2.3076123744249344"
27440,13219,5eec5f8ab272810007b2be0e,La Signature des Artisans,8,48.885034999999995,2.4357509999999998,"Bakery, Restaurant","48.885109,2.435679"
27442,13221,50795e52e4b05ac93cf080f7,Welcome,246,48.883423,2.438068,"BBQ Joint, French Restaurant, Moroccan Restaurant","48.885109,2.435679"
27444,13223,5753c9f7cd1030575c3b33da,L'atelier des Artistes,382,48.88163,2.434052,Bakery,"48.885109,2.435679"
27449,13228,605ad54acb3b981329201572,Boulangerie de la république,541,48.880243,2.436023,Bakery,"48.885109,2.435679"
27454,13233,4d946494ca3f6ea8f502c834,Via Maria,21,48.836542,2.3185279999999997,"Pizzeria, Fast Food Restaurant, Italian Restaurant","48.836805542262,2.3185293003917"
27464,13243,4b2bdc0cf964a5207dbc24e3,Restaurant Lao-Thai,123,48.826257,2.3591580000000003,"Fast Food Restaurant, Brasserie, Thai Restaurant","48.82557229464416,2.3576171323657036"
27496,13275,60b0e6441588492ff036a725,Banm Bokit,172,48.893402,2.384933,Restaurant,"48.89197621431365,2.3851288855075836"
27506,13285,56eda1a1498ed3acb1440c23,Boulangerie la Rose,17,48.81478,2.361143,"Bakery, Pastry Shop, Restaurant","48.814548697325,2.3611663654447"
27507,13286,5bec3efe780eee347138de85,City Crepe 94 (City Crêpe),23,48.814732,2.3612849999999996,"Creperie, Restaurant","48.814548697325,2.3611663654447"
27508,13287,4d2ee59079dd6ea8dac48cd3,Zara,45,48.814319,2.36052,"Fast Food Restaurant, Turkish Restaurant","48.814548697325,2.3611663654447"
27509,13288,4e6073ecd22d509a38c0b30a,L'Etalon Noir (L'Étalon Noir),51,48.814889,2.361123,"Bar, Café, Restaurant","48.814548697325,2.3611663654447"
27523,13302,4b7bd250f964a520726f2fe3,Le Café Richelieu,178,48.861527,2.336331,"Café, Coffee Shop, Brasserie","48.862382970647,2.3384822532535"
27525,13304,4adcda04f964a520503221e3,Café Marly,219,48.86183,2.335741,"Café, Coffee Shop, Brasserie","48.862382970647,2.3384822532535"
27537,13316,4db7d83193a04a7c30736409,Les Docks,147,48.902306,2.3759669999999997,Brasserie,"48.902519074064,2.3740895837545"
27542,13321,4ce57970eceb6dcbdbbee2ec,Restaurant Plateau de Gravelle,171,48.820032,2.4441599999999997,Diner,"48.82048387758518,2.446271181106568"
27544,13323,5bdca655c66666002c1e0136,La Petite Table de Saïgon,582,48.815342,2.444061,Vietnamese Restaurant,"48.82048387758518,2.446271181106568"
27546,13325,5eb2e97561cb2d0007ea1841,Mansio,602,48.815377000000005,2.443567,French Restaurant,"48.82048387758518,2.446271181106568"
27555,13334,4c9c7aa48afca0935255ed15,Doner King,75,48.855088,2.269536,Fast Food Restaurant,"48.8554439,2.2704418"
27562,13341,4d01306921ea6ea8e4e6459f,Pâtisserie Diamantine,546,48.866627,2.27299,Bakery,"48.868570404348,2.266000919044"
27591,13370,54eb13ba498e0ec7e8137d21,Pizza Vesuvio,105,48.870877,2.301946,Pizzeria,"48.87034,2.30082"
27594,13373,61ce11d95d7a433fdb142c67,Akira Back,121,48.869263000000004,2.300549,Japanese Restaurant,"48.87034,2.30082"
27612,13391,575c6102498eefb6790a3aa0,Angelo & Lina,163,48.763847,2.40922,Bakery,"48.764615483395254,2.4071189761161804"
27641,13420,5699575c498edabe56c15ecf,Verjus,91,48.866254,2.337304,"American Restaurant, Cuban Restaurant, French Restaurant","48.86703740186721,2.336716018617153"
27642,13421,53c10d23498e6c9cbdc6296e,Udon Bistro Kunitoraya (Kunitoraya),128,48.865953000000005,2.336606,Udon Restaurant,"48.86703740186721,2.336716018617153"
27671,13450,4bd439daa8b3a59318686b5f,Café Pasteur,42,48.842913,2.313011,"Café, Brasserie","48.842726498317,2.3125657439232"
27672,13451,4c65a53d8e9120a188c6d564,Les Jardins de Shah Jahan,66,48.842977000000005,2.313222,Indian Restaurant,"48.842726498317,2.3125657439232"
27675,13454,4be54ab12468c9282bd9ff42,Le Un Cinq,117,48.842499,2.310868,"Bistro, Café, Brasserie","48.842726498317,2.3125657439232"
27677,13456,591b51119b0473287c9b1725,Burger Trip,77,48.899407000000004,2.352598,Burger Joint,"48.898800717199,2.3524022474885"
27681,13460,4c62b2eeeb82d13a10f005d6,Le Senoritas,357,48.90202,2.35243,Café,"48.898800717199,2.3524022474885"
27697,13476,4be29bcb21d5a5935bd91611,Mirabelle,113,48.884961,2.246808,"Fast Food Restaurant, Brasserie","48.884933177666,2.2484488785267"
27698,13477,4d4004eede17a093b018f46b,Brasserie le Paris Défense,221,48.886106,2.250773,French Restaurant,"48.884933177666,2.2484488785267"
27700,13479,4b83b93cf964a5203a0e31e3,O Thai,182,48.884446999999994,2.246239,"Brasserie, Thai Restaurant","48.884933177666,2.2484488785267"
27701,13480,525fa6f311d2b688cb1bc94f,Les Fromentiers,225,48.886051,2.245694,Bakery,"48.884933177666,2.2484488785267"
27702,13481,5387202b498edfec60a74f95,Miloca,238,48.883371999999994,2.246622,"Burger Joint, Brazilian Restaurant","48.884933177666,2.2484488785267"
27703,13482,4b8f9ebdf964a520395a33e3,Mayur,244,48.884135,2.245275,Indian Restaurant,"48.884933177666,2.2484488785267"
27704,13483,4bafba4ef964a520931b3ce3,La Fontaine de Trevi (La Fontaine de Trévi),365,48.883532,2.243877,"Pizzeria, Italian Restaurant","48.884933177666,2.2484488785267"
27705,13484,4b90f481f964a520e69b33e3,Le Caruso,210,48.883167,2.246928,"Pizzeria, Brasserie, Italian Restaurant","48.884933177666,2.2484488785267"
27717,13496,4bb08733f964a520f2493ce3,La Grande Cascade,110,48.862665,2.240382,French Restaurant,"48.86413226532,2.239905372262"
27718,13497,4adcda22f964a520393a21e3,Relais du Bois de Boulogne,405,48.867360999999995,2.237884,"Bistro, Coffee Shop, Brasserie","48.86413226532,2.239905372262"
27721,13500,4c31e86566e40f474c9dc58b,Le Cinquième 7,876,48.871097,2.2359259999999996,French Restaurant,"48.86413226532,2.239905372262"
27723,13502,5b4a4c88b1ec13002caa204b,ParisLongchamp,761,48.862102,2.230746,Brasserie,"48.86413226532,2.239905372262"
27724,13503,4b4bb65ef964a520f3a426e3,Le Galion,818,48.863884999999996,2.235611,French Restaurant,"48.86413226532,2.239905372262"
27725,13504,4b829ccdf964a520bada30e3,Les Rives de Bagatelle,967,48.868279,2.228454,French Restaurant,"48.86413226532,2.239905372262"
27726,13505,5fbeae327ada11293dc0a4aa,Chez Huang,993,48.868369,2.227992,Chinese Restaurant,"48.86413226532,2.239905372262"
27738,13517,5b4e46b5f1936e002c3390c2,La Veranda,19,48.902561999999996,2.330836,Fast Food Restaurant,"48.902449900418745,2.3304807533425724"
27739,13518,4ec25b22d3e3700a5ca72bfb,L'Oasis,46,48.902879999999996,2.330598,"African Restaurant, Fast Food Restaurant, Moroccan Restaurant","48.902449900418745,2.3304807533425724"
27740,13519,510a8ac4e4b0de3a29d965fe,Beyrouth Express,71,48.902952,2.329695,Falafel Restaurant,"48.902449900418745,2.3304807533425724"
27742,13521,4dcd14f9e4cd130e164427ab,Le Mekong,129,48.903341,2.331222,"Asian Restaurant, Cambodian Restaurant","48.902449900418745,2.3304807533425724"
27743,13522,5e9f4e51da8b5b0008d302a9,Little b.,226,48.904396000000006,2.329021,Restaurant,"48.902449900418745,2.3304807533425724"
27745,13524,4f4cbd33e4b063a3e0ca6ced,Au Bonheur d'Asie,256,48.904587,2.3291619999999997,Chinese Restaurant,"48.902449900418745,2.3304807533425724"
27746,13525,58df909454386d4959e1d14a,Bowden S Deli,278,48.90245,2.326721,"Deli, American Restaurant, Fast Food Restaurant","48.902449900418745,2.3304807533425724"
27747,13526,4c6289bdec94a593886e29ca,Café Hôtel de l'Avenir,66,48.906098,2.332034,Hotel,"48.905741911394,2.3316044208059"
27748,13527,4bc300eff8219c746874b510,Nagoya,64,48.905271,2.331791,"Fast Food Restaurant, Brasserie, Sushi Restaurant","48.905741911394,2.3316044208059"
27751,13530,4ba5155cf964a520aada38e3,La Bonne Braise,86,48.905512,2.332368,"Pizzeria, Fast Food Restaurant, Portuguese Restaurant","48.905741911394,2.3316044208059"
27753,13532,4ba522e7f964a52041e238e3,Maison Basque de Paris,193,48.907336,2.3324529999999997,Basque Restaurant,"48.905741911394,2.3316044208059"
27755,13534,4e4cef5dd22d10a6c5d11bd8,Les Batignoles,234,48.908032,2.332691,Restaurant,"48.905741911394,2.3316044208059"
27761,13540,4c6e734806ed6dcb94a0a622,La Bella Vita,132,48.833484999999996,2.228601,"Pizzeria, Italian Restaurant","48.8324305,2.2292812"
27764,13543,4d999d68daec224beeb3623e,After Work,105,48.833324,2.2286759999999997,"Gastropub, Fast Food Restaurant","48.8324305,2.2292812"
27765,13544,4d46a97014aa8cfaf1ed7e3d,Tokoyama,117,48.833645000000004,2.228526,Japanese Restaurant,"48.8324305,2.2292812"
27766,13545,5ce1afe09d746800392339c2,La Principauté,149,48.83375,2.228417,Restaurant,"48.8324305,2.2292812"
27767,13546,4dff1d7922713224ea8c70e7,Pizza Casa Venezia,140,48.908861,2.339739,Pizzeria,"48.907735489085,2.3407192814591"
27768,13547,4ca0477354c8a1cda7529e4b,Le Godillot,205,48.909566999999996,2.3410290000000002,Brasserie,"48.907735489085,2.3407192814591"
27770,13549,4fc09d5ee4b07a4edd289ab9,Le Fournil des Puces,262,48.907113,2.344189,Bakery,"48.907735489085,2.3407192814591"
27771,13550,4e8c3840dab424ec72c0e107,Restaurant aux Sports,313,48.904879,2.3396470000000003,"Pizzeria, French Restaurant, Italian Restaurant","48.907735489085,2.3407192814591"
27773,13552,587a0a456cea3f55dca7df5d,Le Ripailleur,591,48.912104,2.3363680000000002,French Restaurant,"48.907735489085,2.3407192814591"
27774,13553,50718907e4b0245aebca11d9,Ma Cocotte,499,48.903362,2.339845,French Restaurant,"48.907735489085,2.3407192814591"
27776,13555,59f8c96547f87670c0f9baa7,Au soleil du Viet Nam,376,48.910579999999996,2.337768,Vietnamese Restaurant,"48.907735489085,2.3407192814591"
27780,13559,56c4653acd1069b811fe7c3c,La Pagnotta,279,48.820334,2.414957,"Fast Food Restaurant, Italian Restaurant","48.819602554907,2.4114319673051"
